--------MACHINE INFORMATION--------

Processor: Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz
Java.vm.version: 25.45-b02
Java.runtime.version: 1.8.0_45-b14
Java.class.version: 52.0
Sun.management.compiler: HotSpot 64-Bit Tiered Compilers
Java.vm.specification.version: 1.8
OS Name: Mac OS X
OS Version: 10.10.5
OS Arch: x86_64
Available Processors: 8

--------TEST RESULTS--------
 DATE ,MAXATTR, MAXFOWARD, MAXBACKWARD, GAP, MINSUPPORT, MAXNODES, EFGS, NODES, NUMATTR, ATTRBERN, EDGEBERN, NODES/EFG, P1, P2, P3, EDGE WEIGHT, P1, P2, P3, NODE WEIGHT, P1, P2, P3, ATTR WEIGHT, P1, P2, P3, PATNODE/EFG, P1, P2, P3, PATEFG, PATNODE, PATPROB, TIME(ms), NUMEDGES, TOTALSUBGRAPHS, HOTSUBGRAPHS, 0-EDGE, 1-EDGE, 2-EDGE, 3-EDGE, 4-EDGE, 5-EDGE
31/08/2015 02:33:02,5,5,5,0,0.12,10,10,10000,10,0.24,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2717,21125,0,10,10
31/08/2015 02:33:06,5,5,5,0,0.12,10,10,10000,10,0.25,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:33:10,5,5,5,0,0.12,10,10,10000,10,0.25,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,3103,21123,0,10,10
31/08/2015 02:33:13,5,5,5,0,0.12,10,10,10000,10,0.3,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:33:18,5,5,5,0,0.12,10,10,10000,10,0.3,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4028,21114,0,10,10
31/08/2015 02:33:21,5,5,5,0,0.12,10,10,10000,10,0.31,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:33:27,5,5,5,0,0.12,10,10,10000,10,0.31,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4573,21115,0,10,10
31/08/2015 02:33:30,5,5,5,0,0.12,10,10,10000,10,0.32,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:33:35,5,5,5,0,0.12,10,10,10000,10,0.32,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4019,21114,0,11,10,1
31/08/2015 02:33:38,5,5,5,0,0.12,10,10,10000,10,0.33,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
